simulatorType,day,roomId,shortage
static,22,33,0
static,22,34,0
static,22,35,0
static,22,36,0
static,22,37,0
static,22,38,0
static,22,39,0
static,22,40,0
static,22,41,0
static,22,42,6
static,22,43,1
static,22,44,6
static,22,45,0
static,22,46,0
static,22,47,0
static,22,48,2
static,22,49,2
static,22,50,7
static,22,51,1
static,22,52,0
static,22,53,0
static,22,54,5
static,22,55,0
static,22,56,0
static,22,57,0
static,22,58,2
static,22,59,0
static,22,60,0
static,22,61,1
static,22,62,0
static,22,63,4
static,22,64,2
static,22,65,0
static,22,66,1
static,22,67,0
static,22,68,0
static,22,69,6
static,22,70,1
static,22,71,0
static,22,72,0
static,22,73,0
static,22,74,1
static,22,75,2
static,22,76,0
static,22,77,0
static,22,78,0
static,22,79,2
static,22,80,0
static,22,81,0
static,22,82,0
static,22,83,0
static,22,84,1
static,22,85,4
static,22,86,0
static,22,87,0
static,22,88,0
static,22,89,9
static,22,90,0
static,22,91,3
static,22,92,0
static,22,93,0
static,22,94,0
static,22,95,0
static,22,96,0
static,22,97,0
static,22,98,0
static,22,99,1
dynamic,22,0,0
dynamic,22,1,0
dynamic,22,2,0
dynamic,22,3,0
dynamic,22,4,1
dynamic,22,5,0
dynamic,22,6,0
dynamic,22,7,0
dynamic,22,8,0
dynamic,22,9,0
dynamic,22,10,0
dynamic,22,11,0
dynamic,22,12,0
dynamic,22,13,0
dynamic,22,14,0
dynamic,22,15,0
dynamic,22,16,0
dynamic,22,17,0
dynamic,22,18,0
dynamic,22,19,0
dynamic,22,20,0
dynamic,22,21,0
dynamic,22,22,0
dynamic,22,23,0
dynamic,22,24,0
dynamic,22,25,0
dynamic,22,26,0
dynamic,22,27,0
dynamic,22,28,0
dynamic,22,29,0
dynamic,22,30,0
dynamic,22,31,0
dynamic,22,32,0
dynamic,22,33,0
dynamic,22,34,0
dynamic,22,35,0
dynamic,22,36,0
dynamic,22,37,0
dynamic,22,38,0
dynamic,22,39,0
dynamic,22,40,0
dynamic,22,41,0
dynamic,22,42,5
dynamic,22,43,0
dynamic,22,44,10
dynamic,22,45,0
dynamic,22,46,5
dynamic,22,47,0
dynamic,22,48,2
dynamic,22,49,0
dynamic,22,50,3
dynamic,22,51,0
dynamic,22,52,0
dynamic,22,53,0
dynamic,22,54,12
dynamic,22,55,3
dynamic,22,56,0
dynamic,22,57,2
dynamic,22,58,1
dynamic,22,59,0
dynamic,22,60,0
dynamic,22,61,1
dynamic,22,62,0
dynamic,22,63,1
dynamic,22,64,0
dynamic,22,65,0
dynamic,22,66,1
dynamic,22,67,0
dynamic,22,68,0
dynamic,22,69,6
dynamic,22,70,3
dynamic,22,71,0
dynamic,22,72,0
dynamic,22,73,0
dynamic,22,74,4
dynamic,22,75,2
dynamic,22,76,0
dynamic,22,77,0
dynamic,22,78,0
dynamic,22,79,1
dynamic,22,80,1
dynamic,22,81,1
dynamic,22,82,0
dynamic,22,83,1
dynamic,22,84,1
dynamic,22,85,0
dynamic,22,86,0
dynamic,22,87,0
dynamic,22,88,0
dynamic,22,89,3
dynamic,22,90,0
dynamic,22,91,0
dynamic,22,92,0
dynamic,22,93,0
dynamic,22,94,0
dynamic,22,95,0
dynamic,22,96,0
dynamic,22,97,0
dynamic,22,98,0
dynamic,22,99,0
static,23,0,0
static,23,1,0
static,23,2,0
static,23,3,0
static,23,4,6
static,23,5,0
static,23,6,0
static,23,7,0
static,23,8,0
static,23,9,0
static,23,10,0
static,23,11,0
static,23,12,1
static,23,13,0
static,23,14,0
static,23,15,3
static,23,16,0
static,23,17,0
static,23,18,0
static,23,19,2
static,23,20,0
static,23,21,0
static,23,22,0
static,23,23,0
static,23,24,0
static,23,25,0
static,23,26,0
static,23,27,0
static,23,28,0
static,23,29,0
static,23,30,0
static,23,31,0
static,23,32,0
static,23,33,0
static,23,34,0
static,23,35,1
static,23,36,0
static,23,37,0
static,23,38,3
static,23,39,0
static,23,40,0
static,23,41,0
static,23,42,0
static,23,43,0
static,23,44,1
static,23,45,0
static,23,46,0
static,23,47,0
static,23,48,0
static,23,49,0
static,23,50,0
static,23,51,0
static,23,52,0
static,23,53,0
static,23,54,1
static,23,55,0
static,23,56,0
static,23,57,0
static,23,58,0
static,23,59,0
static,23,60,1
static,23,61,0
static,23,62,0
static,23,63,6
static,23,64,0
static,23,65,0
static,23,66,1
static,23,67,0
static,23,68,2
static,23,69,3
static,23,70,0
static,23,71,2
static,23,72,0
static,23,73,5
static,23,74,6
static,23,75,5
static,23,76,4
static,23,77,0
static,23,78,0
static,23,79,2
static,23,80,1
static,23,81,1
static,23,82,0
static,23,83,2
static,23,84,2
static,23,85,1
static,23,86,0
static,23,87,0
static,23,88,0
static,23,89,8
static,23,90,0
static,23,91,2
static,23,92,0
static,23,93,0
static,23,94,0
static,23,95,1
static,23,96,0
static,23,97,0
static,23,98,0
static,23,99,7
dynamic,23,0,3
dynamic,23,1,0
dynamic,23,2,0
dynamic,23,3,0
dynamic,23,4,0
dynamic,23,5,2
dynamic,23,6,0
dynamic,23,7,0
dynamic,23,8,0
dynamic,23,9,0
dynamic,23,10,0
dynamic,23,11,0
dynamic,23,12,1
dynamic,23,13,2
dynamic,23,14,0
dynamic,23,15,0
dynamic,23,16,0
dynamic,23,17,1
dynamic,23,18,0
dynamic,23,19,1
dynamic,23,20,0
dynamic,23,21,0
dynamic,23,22,0
dynamic,23,23,0
dynamic,23,24,0
dynamic,23,25,0
dynamic,23,26,0
dynamic,23,27,0
dynamic,23,28,0
dynamic,23,29,0
dynamic,23,30,0
dynamic,23,31,0
dynamic,23,32,0
dynamic,23,33,0
dynamic,23,34,0
dynamic,23,35,0
dynamic,23,36,0
dynamic,23,37,0
dynamic,23,38,1
dynamic,23,39,0
dynamic,23,40,0
dynamic,23,41,0
dynamic,23,42,0
dynamic,23,43,0
dynamic,23,44,0
dynamic,23,45,0
dynamic,23,46,1
dynamic,23,47,0
dynamic,23,48,0
dynamic,23,49,0
dynamic,23,50,2
dynamic,23,51,0
dynamic,23,52,0
dynamic,23,53,0
dynamic,23,54,0
dynamic,23,55,0
dynamic,23,56,0
dynamic,23,57,0
dynamic,23,58,0
dynamic,23,59,0
dynamic,23,60,3
dynamic,23,61,3
dynamic,23,62,0
dynamic,23,63,2
dynamic,23,64,3
dynamic,23,65,0
dynamic,23,66,0
dynamic,23,67,0
dynamic,23,68,2
dynamic,23,69,2
dynamic,23,70,1
dynamic,23,71,4
dynamic,23,72,2
dynamic,23,73,0
dynamic,23,74,1
dynamic,23,75,1
dynamic,23,76,11
dynamic,23,77,4
dynamic,23,78,0
dynamic,23,79,0
dynamic,23,80,1
dynamic,23,81,0
dynamic,23,82,0
dynamic,23,83,1
dynamic,23,84,1
dynamic,23,85,1
dynamic,23,86,0
dynamic,23,87,0
dynamic,23,88,0
dynamic,23,89,3
dynamic,23,90,0
dynamic,23,91,2
dynamic,23,92,0
dynamic,23,93,0
dynamic,23,94,0
dynamic,23,95,0
dynamic,23,96,1
dynamic,23,97,0
dynamic,23,98,0
dynamic,23,99,1
static,24,0,0
static,24,1,2
static,24,2,0
static,24,3,0
static,24,4,1
static,24,5,0
static,24,6,0
static,24,7,0
static,24,8,2
static,24,9,0
static,24,10,0
static,24,11,0
static,24,12,3
static,24,13,0
static,24,14,0
static,24,15,1
static,24,16,3
static,24,17,3
static,24,18,0
static,24,19,3
static,24,20,0
static,24,21,0
static,24,22,0
static,24,23,0
static,24,24,0
static,24,25,1
static,24,26,0
static,24,27,0
static,24,28,0
static,24,29,1
static,24,30,0
static,24,31,1
static,24,32,0
static,24,33,0
static,24,34,0
static,24,35,0
static,24,36,0
static,24,37,0
static,24,38,0
static,24,39,0
static,24,40,0
static,24,41,0
static,24,42,3
static,24,43,0
static,24,44,0
static,24,45,0
static,24,46,1
static,24,47,0
static,24,48,0
static,24,49,0
static,24,50,0
static,24,51,0
static,24,52,0
static,24,53,0
static,24,54,4
static,24,55,0
static,24,56,0
static,24,57,0
static,24,58,0
static,24,59,0
static,24,60,0
static,24,61,0
static,24,62,0
static,24,63,0
static,24,64,0
static,24,65,0
static,24,66,0
static,24,67,0
static,24,68,0
static,24,69,0
static,24,70,0
static,24,71,0
static,24,72,0
static,24,73,0
static,24,74,0
static,24,75,0
static,24,76,0
static,24,77,0
static,24,78,0
static,24,79,0
static,24,80,1
static,24,81,4
static,24,82,2
static,24,83,5
static,24,84,2
static,24,85,1
static,24,86,0
static,24,87,0
static,24,88,0
static,24,89,5
static,24,90,0
static,24,91,3
static,24,92,3
static,24,93,1
static,24,94,0
static,24,95,3
static,24,96,0
static,24,97,0
static,24,98,0
static,24,99,2
dynamic,24,0,1
dynamic,24,1,0
dynamic,24,2,1
dynamic,24,3,0
dynamic,24,4,1
dynamic,24,5,8
dynamic,24,6,0
dynamic,24,7,0
dynamic,24,8,7
dynamic,24,9,0
dynamic,24,10,0
dynamic,24,11,0
dynamic,24,12,1
dynamic,24,13,0
dynamic,24,14,0
dynamic,24,15,2
dynamic,24,16,0
dynamic,24,17,2
dynamic,24,18,0
dynamic,24,19,0
dynamic,24,20,0
dynamic,24,21,0
dynamic,24,22,0
dynamic,24,23,0
dynamic,24,24,0
dynamic,24,25,2
dynamic,24,26,0
dynamic,24,27,0
dynamic,24,28,1
dynamic,24,29,0
dynamic,24,30,0
dynamic,24,31,0
dynamic,24,32,0
dynamic,24,33,0
dynamic,24,34,0
dynamic,24,35,0
dynamic,24,36,0
dynamic,24,37,3
dynamic,24,38,2
dynamic,24,39,0
dynamic,24,40,0
dynamic,24,41,0
dynamic,24,42,2
dynamic,24,43,0
dynamic,24,44,0
dynamic,24,45,0
dynamic,24,46,5
dynamic,24,47,0
dynamic,24,48,0
dynamic,24,49,0
dynamic,24,50,0
dynamic,24,51,0
dynamic,24,52,0
dynamic,24,53,0
dynamic,24,54,0
dynamic,24,55,0
dynamic,24,56,0
dynamic,24,57,0
dynamic,24,58,0
dynamic,24,59,0
dynamic,24,60,0
dynamic,24,61,0
dynamic,24,62,0
dynamic,24,63,1
dynamic,24,64,0
dynamic,24,65,0
dynamic,24,66,0
dynamic,24,67,0
dynamic,24,68,0
dynamic,24,69,0
dynamic,24,70,0
dynamic,24,71,0
dynamic,24,72,0
dynamic,24,73,0
dynamic,24,74,0
dynamic,24,75,0
dynamic,24,76,0
dynamic,24,77,0
dynamic,24,78,0
dynamic,24,79,0
dynamic,24,80,2
dynamic,24,81,1
dynamic,24,82,0
dynamic,24,83,1
dynamic,24,84,1
dynamic,24,85,3
dynamic,24,86,0
dynamic,24,87,0
dynamic,24,88,0
dynamic,24,89,9
dynamic,24,90,3
dynamic,24,91,3
dynamic,24,92,3
dynamic,24,93,0
dynamic,24,94,0
dynamic,24,95,0
dynamic,24,96,1
dynamic,24,97,5
dynamic,24,98,0
dynamic,24,99,2
static,25,0,0
static,25,1,7
static,25,2,1
static,25,3,9
static,25,4,4
static,25,5,0
static,25,6,0
static,25,7,0
static,25,8,0
static,25,9,6
static,25,10,3
static,25,11,1
static,25,12,3
static,25,13,3
static,25,14,0
static,25,15,3
static,25,16,1
static,25,17,3
static,25,18,1
static,25,19,1
static,25,20,0
static,25,21,0
static,25,22,0
static,25,23,0
static,25,24,0
static,25,25,7
static,25,26,0
static,25,27,0
static,25,28,2
static,25,29,2
static,25,30,0
static,25,31,0
static,25,32,0
static,25,33,0
static,25,34,1
static,25,35,1
static,25,36,0
static,25,37,0
static,25,38,3
static,25,39,0
static,25,40,0
static,25,41,0
static,25,42,1
static,25,43,0
static,25,44,3
static,25,45,0
static,25,46,2
static,25,47,0
static,25,48,0
static,25,49,0
static,25,50,3
static,25,51,1
static,25,52,0
static,25,53,0
static,25,54,2
static,25,55,0
static,25,56,0
static,25,57,0
static,25,58,0
static,25,59,4
static,25,60,0
static,25,61,0
static,25,62,0
static,25,63,1
static,25,64,0
static,25,65,0
static,25,66,0
static,25,67,0
static,25,68,0
static,25,69,0
static,25,70,0
static,25,71,0
static,25,72,0
static,25,73,0
static,25,74,0
static,25,75,0
static,25,76,0
static,25,77,0
static,25,78,0
static,25,79,0
static,25,80,1
static,25,81,0
static,25,82,0
static,25,83,0
static,25,84,0
static,25,85,0
static,25,86,0
static,25,87,0
static,25,88,0
static,25,89,0
static,25,90,0
static,25,91,0
static,25,92,0
static,25,93,0
static,25,94,0
static,25,95,0
static,25,96,0
static,25,97,0
static,25,98,0
static,25,99,1
dynamic,25,0,4
dynamic,25,1,3
dynamic,25,2,4
dynamic,25,3,10
dynamic,25,4,1
dynamic,25,5,5
dynamic,25,6,0
dynamic,25,7,0
dynamic,25,8,5
dynamic,25,9,11
dynamic,25,10,2
dynamic,25,11,0
dynamic,25,12,3
dynamic,25,13,2
dynamic,25,14,0
dynamic,25,15,3
dynamic,25,16,1
dynamic,25,17,7
dynamic,25,18,1
dynamic,25,19,1
dynamic,25,20,0
dynamic,25,21,0
dynamic,25,22,0
dynamic,25,23,1
