roomId,pos,day
79,(11:19),88
82,(3:17),88
89,(3:9),88
93,(1:17),88
40,(15:11),89
44,(16:12),89
49,(14:12),89
53,(16:15),89
55,(18:17),89
62,(12:13),89
67,(6:9),89
70,(7:11),89
71,(7:14),89
73,(7:17),89
80,(4:19),89
82,(3:17),89
84,(3:11),89
88,(4:17),89
89,(3:9),89
94,(5:10),89
95,(1:13),89
96,(3:18),89
97,(2:11),89
99,(5:8),89
2,(5:2),90
3,(0:2),90
4,(4:1),90
8,(5:7),90
12,(4:4),90
13,(0:4),90
14,(1:1),90
15,(8:1),90
19,(0:0),90
21,(12:5),90
36,(14:7),90
46,(16:13),90
62,(12:13),90
70,(7:11),90
71,(7:14),90
76,(10:9),90
82,(3:17),90
84,(3:11),90
89,(3:9),90
94,(5:10),90
4,(4:1),91
8,(5:7),91
14,(1:1),91
15,(8:1),91
21,(12:5),91
22,(19:0),91
23,(15:1),91
24,(15:1),91
28,(11:1),91
29,(17:7),91
34,(12:0),91
36,(14:7),91
37,(19:5),91
40,(15:11),91
44,(16:12),91
49,(14:12),91
62,(12:13),91
73,(7:17),91
80,(4:19),91
82,(3:17),91
4,(4:1),92
14,(1:1),92
15,(8:1),92
21,(12:5),92
36,(14:7),92
40,(15:11),92
41,(17:17),92
44,(16:12),92
46,(16:13),92
49,(14:12),92
53,(16:15),92
55,(18:17),92
56,(13:16),92
58,(15:13),92
63,(10:16),92
70,(7:11),92
71,(7:14),92
84,(3:11),92
91,(2:15),92
94,(5:10),92
8,(5:7),93
21,(12:5),93
40,(15:11),93
41,(17:17),93
44,(16:12),93
46,(16:13),93
49,(14:12),93
55,(18:17),93
62,(12:13),93
67,(6:9),93
69,(6:8),93
70,(7:11),93
71,(7:14),93
72,(11:14),93
73,(7:17),93
74,(12:19),93
76,(10:9),93
79,(11:19),93
82,(3:17),93
89,(3:9),93
14,(1:1),94
40,(15:11),94
44,(16:12),94
49,(14:12),94
62,(12:13),94
63,(10:16),94
70,(7:11),94
71,(7:14),94
73,(7:17),94
80,(4:19),94
82,(3:17),94
84,(3:11),94
88,(4:17),94
89,(3:9),94
90,(2:14),94
93,(1:17),94
94,(5:10),94
95,(1:13),94
96,(3:18),94
97,(2:11),94
3,(0:2),95
4,(4:1),95
8,(5:7),95
11,(5:7),95
12,(4:4),95
14,(1:1),95
15,(8:1),95
21,(12:5),95
36,(14:7),95
41,(17:17),95
46,(16:13),95
53,(16:15),95
55,(18:17),95
62,(12:13),95
70,(7:11),95
71,(7:14),95
82,(3:17),95
84,(3:11),95
89,(3:9),95
94,(5:10),95
4,(4:1),96
8,(5:7),96
14,(1:1),96
15,(8:1),96
21,(12:5),96
22,(19:0),96
23,(15:1),96
24,(15:1),96
25,(13:2),96
28,(11:1),96
30,(18:4),96
33,(13:7),96
34,(12:0),96
35,(14:1),96
36,(14:7),96
37,(19:5),96
40,(15:11),96
44,(16:12),96
73,(7:17),96
82,(3:17),96
4,(4:1),97
8,(5:7),97
14,(1:1),97
21,(12:5),97
36,(14:7),97
40,(15:11),97
41,(17:17),97
44,(16:12),97
46,(16:13),97
49,(14:12),97
53,(16:15),97
55,(18:17),97
58,(15:13),97
62,(12:13),97
63,(10:16),97
70,(7:11),97
71,(7:14),97
80,(4:19),97
84,(3:11),97
89,(3:9),97
15,(8:1),98
21,(12:5),98
37,(19:5),98
40,(15:11),98
41,(17:17),98
44,(16:12),98
46,(16:13),98
49,(14:12),98
55,(18:17),98
62,(12:13),98
63,(10:16),98
67,(6:9),98
69,(6:8),98
70,(7:11),98
71,(7:14),98
72,(11:14),98
73,(7:17),98
74,(12:19),98
76,(10:9),98
79,(11:19),98
4,(4:1),99
38,(16:3),99
45,(18:8),99
47,(13:14),99
49,(14:12),99
62,(12:13),99
70,(7:11),99
71,(7:14),99
73,(7:17),99
80,(4:19),99
82,(3:17),99
84,(3:11),99
88,(4:17),99
89,(3:9),99
91,(2:15),99
93,(1:17),99
94,(5:10),99
95,(1:13),99
96,(3:18),99
99,(5:8),99
