roomId,pos,day
14,(1:1),10
15,(8:1),10
16,(7:3),10
17,(8:6),10
19,(0:0),10
55,(18:17),10
71,(7:14),10
80,(4:19),10
84,(3:11),10
90,(2:14),10
91,(2:15),10
93,(1:17),10
99,(5:8),10
2,(5:2),11
11,(5:7),11
23,(15:1),11
25,(13:2),11
26,(14:1),11
27,(16:1),11
30,(18:4),11
33,(13:7),11
34,(12:0),11
36,(14:7),11
37,(19:5),11
39,(19:5),11
44,(16:12),11
49,(14:12),11
63,(10:16),11
67,(6:9),11
70,(7:11),11
74,(12:19),11
76,(10:9),11
94,(5:10),11
8,(5:7),12
21,(12:5),12
24,(15:1),12
34,(12:0),12
41,(17:17),12
42,(18:19),12
44,(16:12),12
46,(16:13),12
49,(14:12),12
50,(17:8),12
51,(15:12),12
52,(15:12),12
53,(16:15),12
55,(18:17),12
56,(13:16),12
58,(15:13),12
59,(14:17),12
84,(3:11),12
91,(2:15),12
95,(1:13),12
4,(4:1),13
11,(5:7),13
13,(0:4),13
14,(1:1),13
44,(16:12),13
47,(13:14),13
48,(17:17),13
55,(18:17),13
62,(12:13),13
63,(10:16),13
65,(12:16),13
67,(6:9),13
69,(6:8),13
70,(7:11),13
71,(7:14),13
72,(11:14),13
73,(7:17),13
74,(12:19),13
78,(8:8),13
82,(3:17),13
25,(13:2),14
55,(18:17),14
63,(10:16),14
70,(7:11),14
71,(7:14),14
73,(7:17),14
79,(11:19),14
82,(3:17),14
83,(1:15),14
84,(3:11),14
85,(5:8),14
88,(4:17),14
90,(2:14),14
91,(2:15),14
93,(1:17),14
94,(5:10),14
95,(1:13),14
96,(3:18),14
97,(2:11),14
98,(1:15),14
0,(0:2),15
2,(5:2),15
3,(0:2),15
4,(4:1),15
5,(1:1),15
6,(5:3),15
8,(5:7),15
11,(5:7),15
13,(0:4),15
14,(1:1),15
18,(7:5),15
19,(0:0),15
34,(12:0),15
49,(14:12),15
52,(15:12),15
67,(6:9),15
70,(7:11),15
80,(4:19),15
84,(3:11),15
95,(1:13),15
11,(5:7),16
14,(1:1),16
15,(8:1),16
21,(12:5),16
22,(19:0),16
23,(15:1),16
24,(15:1),16
25,(13:2),16
27,(16:1),16
28,(11:1),16
29,(17:7),16
30,(18:4),16
33,(13:7),16
34,(12:0),16
35,(14:1),16
36,(14:7),16
37,(19:5),16
68,(12:16),16
90,(2:14),16
93,(1:17),16
2,(5:2),17
7,(9:7),17
26,(14:1),17
39,(19:5),17
40,(15:11),17
42,(18:19),17
44,(16:12),17
46,(16:13),17
47,(13:14),17
48,(17:17),17
50,(17:8),17
51,(15:12),17
52,(15:12),17
55,(18:17),17
56,(13:16),17
58,(15:13),17
59,(14:17),17
62,(12:13),17
82,(3:17),17
94,(5:10),17
4,(4:1),18
8,(5:7),18
49,(14:12),18
53,(16:15),18
55,(18:17),18
61,(8:9),18
62,(12:13),18
63,(10:16),18
67,(6:9),18
69,(6:8),18
70,(7:11),18
71,(7:14),18
72,(11:14),18
73,(7:17),18
74,(12:19),18
76,(10:9),18
78,(8:8),18
79,(11:19),18
85,(5:8),18
91,(2:15),18
34,(12:0),19
40,(15:11),19
41,(17:17),19
44,(16:12),19
66,(6:17),19
67,(6:9),19
70,(7:11),19
73,(7:17),19
80,(4:19),19
82,(3:17),19
84,(3:11),19
86,(1:19),19
88,(4:17),19
89,(3:9),19
90,(2:14),19
91,(2:15),19
93,(1:17),19
94,(5:10),19
95,(1:13),19
99,(5:8),19
2,(5:2),20
3,(0:2),20
4,(4:1),20
5,(1:1),20
8,(5:7),20
11,(5:7),20
12,(4:4),20
13,(0:4),20
14,(1:1),20
16,(7:3),20
19,(0:0),20
45,(18:8),20
69,(6:8),20
70,(7:11),20
72,(11:14),20
74,(12:19),20
90,(2:14),20
93,(1:17),20
95,(1:13),20
4,(4:1),21
8,(5:7),21
20,(11:5),21
21,(12:5),21
22,(19:0),21
23,(15:1),21
24,(15:1),21
25,(13:2),21
29,(17:7),21
30,(18:4),21
33,(13:7),21
34,(12:0),21
36,(14:7),21
55,(18:17),21
82,(3:17),21
14,(1:1),22
27,(16:1),22
34,(12:0),22
40,(15:11),22
44,(16:12),22
49,(14:12),22
53,(16:15),22
55,(18:17),22
56,(13:16),22
59,(14:17),22
63,(10:16),22
70,(7:11),22
80,(4:19),22
84,(3:11),22
3,(0:2),23
6,(5:3),23
25,(13:2),23
40,(15:11),23
44,(16:12),23
50,(17:8),23
55,(18:17),23
62,(12:13),23
65,(12:16),23
67,(6:9),23
69,(6:8),23
70,(7:11),23
71,(7:14),23
72,(11:14),23
73,(7:17),23
74,(12:19),23
76,(10:9),23
77,(10:8),23
79,(11:19),23
90,(2:14),23
13,(0:4),24
46,(16:13),24
69,(6:8),24
70,(7:11),24
72,(11:14),24
80,(4:19),24
81,(0:11),24
82,(3:17),24
84,(3:11),24
85,(5:8),24
88,(4:17),24
89,(3:9),24
90,(2:14),24
91,(2:15),24
93,(1:17),24
94,(5:10),24
95,(1:13),24
96,(3:18),24
97,(2:11),24
98,(1:15),24
2,(5:2),25
3,(0:2),25
4,(4:1),25
8,(5:7),25
11,(5:7),25
14,(1:1),25
15,(8:1),25
19,(0:0),25
23,(15:1),25
73,(7:17),25
90,(2:14),25
21,(12:5),26
24,(15:1),26
25,(13:2),26
28,(11:1),26
29,(17:7),26
30,(18:4),26
33,(13:7),26
34,(12:0),26
35,(14:1),26
36,(14:7),26
37,(19:5),26
62,(12:13),26
69,(6:8),26
70,(7:11),26
82,(3:17),26
94,(5:10),26
95,(1:13),26
31,(13:7),27
38,(16:3),27
40,(15:11),27
44,(16:12),27
49,(14:12),27
55,(18:17),27
58,(15:13),27
84,(3:11),27
90,(2:14),27
3,(0:2),28
8,(5:7),28
13,(0:4),28
32,(19:1),28
43,(19:17),28
54,(15:8),28
57,(17:8),28
62,(12:13),28
63,(10:16),28
67,(6:9),28
69,(6:8),28
70,(7:11),28
71,(7:14),28
72,(11:14),28
73,(7:17),28
74,(12:19),28
76,(10:9),28
23,(15:1),29
44,(16:12),29
60,(9:12),29
64,(11:13),29
69,(6:8),29
70,(7:11),29
75,(7:14),29
79,(11:19),29
80,(4:19),29
82,(3:17),29
84,(3:11),29
88,(4:17),29
89,(3:9),29
90,(2:14),29
91,(2:15),29
93,(1:17),29
94,(5:10),29
95,(1:13),29
96,(3:18),29
99,(5:8),29
2,(5:2),30
3,(0:2),30
4,(4:1),30
8,(5:7),30
11,(5:7),30
12,(4:4),30
14,(1:1),30
15,(8:1),30
19,(0:0),30
34,(12:0),30
56,(13:16),30
71,(7:14),30
73,(7:17),30
87,(4:16),30
90,(2:14),30
92,(3:9),30
1,(7:0),31
10,(7:5),31
13,(0:4),31
21,(12:5),31
22,(19:0),31
23,(15:1),31
24,(15:1),31
25,(13:2),31
29,(17:7),31
30,(18:4),31
33,(13:7),31
95,(1:13),31
8,(5:7),32
34,(12:0),32
35,(14:1),32
40,(15:11),32
41,(17:17),32
44,(16:12),32
46,(16:13),32
49,(14:12),32
55,(18:17),32
58,(15:13),32
67,(6:9),32
74,(12:19),32
3,(0:2),33
28,(11:1),33
36,(14:7),33
53,(16:15),33
62,(12:13),33
63,(10:16),33
69,(6:8),33
70,(7:11),33
71,(7:14),33
72,(11:14),33
73,(7:17),33
76,(10:9),33
82,(3:17),33
9,(3:6),34
25,(13:2),34
55,(18:17),34
69,(6:8),34
70,(7:11),34
80,(4:19),34
82,(3:17),34
84,(3:11),34
90,(2:14),34
91,(2:15),34
93,(1:17),34
94,(5:10),34
95,(1:13),34
97,(2:11),34
2,(5:2),35
3,(0:2),35
4,(4:1),35
8,(5:7),35
11,(5:7),35
13,(0:4),35
14,(1:1),35
15,(8:1),35
19,(0:0),35
72,(11:14),35
74,(12:19),35
90,(2:14),35
17,(8:6),36
21,(12:5),36
22,(19:0),36
23,(15:1),36
25,(13:2),36
30,(18:4),36
33,(13:7),36
34,(12:0),36
37,(19:5),36
69,(6:8),36
84,(3:11),36
96,(3:18),36
13,(0:4),37
24,(15:1),37
29,(17:7),37
35,(14:1),37
40,(15:11),37
44,(16:12),37
46,(16:13),37
49,(14:12),37
55,(18:17),37
56,(13:16),37
82,(3:17),37
95,(1:13),37
4,(4:1),38
8,(5:7),38
33,(13:7),38
53,(16:15),38
62,(12:13),38
63,(10:16),38
67,(6:9),38
69,(6:8),38
70,(7:11),38
71,(7:14),38
72,(11:14),38
73,(7:17),38
74,(12:19),38
79,(11:19),38
94,(5:10),38
12,(4:4),39
30,(18:4),39
44,(16:12),39
55,(18:17),39
58,(15:13),39
69,(6:8),39
70,(7:11),39
80,(4:19),39
82,(3:17),39
84,(3:11),39
88,(4:17),39
89,(3:9),39
90,(2:14),39
91,(2:15),39
93,(1:17),39
95,(1:13),39
99,(5:8),39
2,(5:2),40
3,(0:2),40
4,(4:1),40
8,(5:7),40
11,(5:7),40
13,(0:4),40
14,(1:1),40
15,(8:1),40
19,(0:0),40
34,(12:0),40
49,(14:12),40
67,(6:9),40
74,(12:19),40
83,(1:15),40
90,(2:14),40
0,(0:2),41
18,(7:5),41
23,(15:1),41
25,(13:2),41
28,(11:1),41
30,(18:4),41
33,(13:7),41
36,(14:7),41
62,(12:13),41
70,(7:11),41
8,(5:7),42
11,(5:7),42
24,(15:1),42
34,(12:0),42
37,(19:5),42
40,(15:11),42
41,(17:17),42
44,(16:12),42
49,(14:12),42
55,(18:17),42
56,(13:16),42
68,(12:16),42
73,(7:17),42
94,(5:10),42
96,(3:18),42
2,(5:2),43
3,(0:2),43
7,(9:7),43
26,(14:1),43
30,(18:4),43
39,(19:5),43
42,(18:19),43
47,(13:14),43
51,(15:12),43
62,(12:13),43
63,(10:16),43
67,(6:9),43
69,(6:8),43
70,(7:11),43
71,(7:14),43
72,(11:14),43
74,(12:19),43
76,(10:9),43
4,(4:1),44
46,(16:13),44
48,(17:17),44
52,(15:12),44
55,(18:17),44
61,(8:9),44
70,(7:11),44
73,(7:17),44
78,(8:8),44
80,(4:19),44
82,(3:17),44
84,(3:11),44
90,(2:14),44
91,(2:15),44
93,(1:17),44
94,(5:10),44
95,(1:13),44
97,(2:11),44
2,(5:2),45
3,(0:2),45
8,(5:7),45
11,(5:7),45
13,(0:4),45
14,(1:1),45
15,(8:1),45
23,(15:1),45
62,(12:13),45
66,(6:17),45
79,(11:19),45
86,(1:19),45
89,(3:9),45
4,(4:1),46
5,(1:1),46
12,(4:4),46
16,(7:3),46
21,(12:5),46
22,(19:0),46
24,(15:1),46
25,(13:2),46
28,(11:1),46
29,(17:7),46
30,(18:4),46
33,(13:7),46
34,(12:0),46
36,(14:7),46
45,(18:8),46
49,(14:12),46
67,(6:9),46
71,(7:14),46
73,(7:17),46
84,(3:11),46
8,(5:7),47
19,(0:0),47
20,(11:5),47
23,(15:1),47
40,(15:11),47
44,(16:12),47
53,(16:15),47
55,(18:17),47
56,(13:16),47
58,(15:13),47
95,(1:13),47
3,(0:2),48
27,(16:1),48
37,(19:5),48
59,(14:17),48
62,(12:13),48
63,(10:16),48
67,(6:9),48
69,(6:8),48
70,(7:11),48
72,(11:14),48
73,(7:17),48
74,(12:19),48
94,(5:10),48
6,(5:3),49
11,(5:7),49
14,(1:1),49
25,(13:2),49
34,(12:0),49
49,(14:12),49
50,(17:8),49
65,(12:16),49
77,(10:8),49
80,(4:19),49
82,(3:17),49
84,(3:11),49
88,(4:17),49
90,(2:14),49
91,(2:15),49
93,(1:17),49
95,(1:13),49
96,(3:18),49
97,(2:11),49
99,(5:8),49
2,(5:2),50
3,(0:2),50
4,(4:1),50
8,(5:7),50
13,(0:4),50
15,(8:1),50
70,(7:11),50
81,(0:11),50
85,(5:8),50
94,(5:10),50
98,(1:15),50
3,(0:2),51
11,(5:7),51
14,(1:1),51
19,(0:0),51
21,(12:5),51
23,(15:1),51
25,(13:2),51
28,(11:1),51
30,(18:4),51
33,(13:7),51
35,(14:1),51
36,(14:7),51
63,(10:16),51
71,(7:14),51
90,(2:14),51
91,(2:15),51
29,(17:7),52
34,(12:0),52
37,(19:5),52
40,(15:11),52
41,(17:17),52
44,(16:12),52
46,(16:13),52
49,(14:12),52
55,(18:17),52
56,(13:16),52
69,(6:8),52
82,(3:17),52
31,(13:7),53
38,(16:3),53
62,(12:13),53
63,(10:16),53
67,(6:9),53
70,(7:11),53
72,(11:14),53
73,(7:17),53
74,(12:19),53
76,(10:9),53
79,(11:19),53
25,(13:2),54
32,(19:1),54
40,(15:11),54
43,(19:17),54
54,(15:8),54
57,(17:8),54
69,(6:8),54
80,(4:19),54
82,(3:17),54
84,(3:11),54
89,(3:9),54
90,(2:14),54
91,(2:15),54
93,(1:17),54
94,(5:10),54
95,(1:13),54
97,(2:11),54
2,(5:2),55
3,(0:2),55
4,(4:1),55
8,(5:7),55
11,(5:7),55
13,(0:4),55
14,(1:1),55
15,(8:1),55
19,(0:0),55
24,(15:1),55
33,(13:7),55
34,(12:0),55
53,(16:15),55
55,(18:17),55
58,(15:13),55
60,(9:12),55
64,(11:13),55
70,(7:11),55
75,(7:14),55
3,(0:2),56
12,(4:4),56
21,(12:5),56
22,(19:0),56
23,(15:1),56
25,(13:2),56
30,(18:4),56
36,(14:7),56
37,(19:5),56
84,(3:11),56
87,(4:16),56
92,(3:9),56
94,(5:10),56
99,(5:8),56
1,(7:0),57
8,(5:7),57
10,(7:5),57
13,(0:4),57
29,(17:7),57
34,(12:0),57
40,(15:11),57
44,(16:12),57
49,(14:12),57
55,(18:17),57
56,(13:16),57
62,(12:13),57
71,(7:14),57
73,(7:17),57
82,(3:17),57
88,(4:17),57
90,(2:14),57
93,(1:17),57
28,(11:1),58
62,(12:13),58
63,(10:16),58
67,(6:9),58
69,(6:8),58
70,(7:11),58
72,(11:14),58
74,(12:19),58
76,(10:9),58
79,(11:19),58
96,(3:18),58
30,(18:4),59
49,(14:12),59
82,(3:17),59
84,(3:11),59
90,(2:14),59
91,(2:15),59
94,(5:10),59
95,(1:13),59
97,(2:11),59
2,(5:2),60
3,(0:2),60
4,(4:1),60
8,(5:7),60
9,(3:6),60
11,(5:7),60
13,(0:4),60
14,(1:1),60
33,(13:7),60
40,(15:11),60
55,(18:17),60
62,(12:13),60
63,(10:16),60
70,(7:11),60
74,(12:19),60
3,(0:2),61
19,(0:0),61
21,(12:5),61
22,(19:0),61
23,(15:1),61
24,(15:1),61
25,(13:2),61
30,(18:4),61
34,(12:0),61
35,(14:1),61
37,(19:5),61
71,(7:14),61
80,(4:19),61
82,(3:17),61
2,(5:2),62
8,(5:7),62
13,(0:4),62
14,(1:1),62
17,(8:6),62
36,(14:7),62
40,(15:11),62
44,(16:12),62
46,(16:13),62
49,(14:12),62
53,(16:15),62
55,(18:17),62
58,(15:13),62
94,(5:10),62
11,(5:7),63
15,(8:1),63
23,(15:1),63
25,(13:2),63
62,(12:13),63
63,(10:16),63
67,(6:9),63
69,(6:8),63
70,(7:11),63
71,(7:14),63
72,(11:14),63
73,(7:17),63
74,(12:19),63
79,(11:19),63
84,(3:11),63
95,(1:13),63
29,(17:7),64
62,(12:13),64
70,(7:11),64
76,(10:9),64
82,(3:17),64
84,(3:11),64
88,(4:17),64
89,(3:9),64
90,(2:14),64
91,(2:15),64
93,(1:17),64
94,(5:10),64
96,(3:18),64
97,(2:11),64
99,(5:8),64
2,(5:2),65
3,(0:2),65
4,(4:1),65
8,(5:7),65
11,(5:7),65
13,(0:4),65
14,(1:1),65
19,(0:0),65
55,(18:17),65
73,(7:17),65
95,(1:13),65
3,(0:2),66
23,(15:1),66
24,(15:1),66
25,(13:2),66
28,(11:1),66
30,(18:4),66
33,(13:7),66
34,(12:0),66
36,(14:7),66
56,(13:16),66
63,(10:16),66
70,(7:11),66
80,(4:19),66
82,(3:17),66
83,(1:15),66
84,(3:11),66
0,(0:2),67
2,(5:2),67
14,(1:1),67
18,(7:5),67
21,(12:5),67
40,(15:11),67
41,(17:17),67
44,(16:12),67
46,(16:13),67
49,(14:12),67
55,(18:17),67
93,(1:17),67
30,(18:4),68
33,(13:7),68
62,(12:13),68
63,(10:16),68
67,(6:9),68
68,(12:16),68
69,(6:8),68
70,(7:11),68
71,(7:14),68
72,(11:14),68
73,(7:17),68
74,(12:19),68
94,(5:10),68
3,(0:2),69
7,(9:7),69
8,(5:7),69
25,(13:2),69
26,(14:1),69
34,(12:0),69
39,(19:5),69
42,(18:19),69
47,(13:14),69
51,(15:12),69
82,(3:17),69
84,(3:11),69
88,(4:17),69
90,(2:14),69
91,(2:15),69
94,(5:10),69
95,(1:13),69
97,(2:11),69
99,(5:8),69
2,(5:2),70
4,(4:1),70
11,(5:7),70
12,(4:4),70
13,(0:4),70
14,(1:1),70
15,(8:1),70
19,(0:0),70
40,(15:11),70
48,(17:17),70
52,(15:12),70
53,(16:15),70
61,(8:9),70
70,(7:11),70
78,(8:8),70
84,(3:11),70
8,(5:7),71
14,(1:1),71
21,(12:5),71
22,(19:0),71
23,(15:1),71
24,(15:1),71
25,(13:2),71
28,(11:1),71
29,(17:7),71
30,(18:4),71
33,(13:7),71
34,(12:0),71
35,(14:1),71
36,(14:7),71
37,(19:5),71
58,(15:13),71
66,(6:17),71
82,(3:17),71
86,(1:19),71
5,(1:1),72
16,(7:3),72
19,(0:0),72
40,(15:11),72
44,(16:12),72
45,(18:8),72
49,(14:12),72
55,(18:17),72
56,(13:16),72
80,(4:19),72
84,(3:11),72
11,(5:7),73
20,(11:5),73
25,(13:2),73
62,(12:13),73
63,(10:16),73
67,(6:9),73
69,(6:8),73
70,(7:11),73
71,(7:14),73
72,(11:14),73
73,(7:17),73
74,(12:19),73
76,(10:9),73
79,(11:19),73
94,(5:10),73
27,(16:1),74
40,(15:11),74
46,(16:13),74
55,(18:17),74
59,(14:17),74
82,(3:17),74
84,(3:11),74
90,(2:14),74
91,(2:15),74
93,(1:17),74
94,(5:10),74
95,(1:13),74
96,(3:18),74
97,(2:11),74
2,(5:2),75
3,(0:2),75
4,(4:1),75
6,(5:3),75
8,(5:7),75
11,(5:7),75
13,(0:4),75
14,(1:1),75
15,(8:1),75
19,(0:0),75
50,(17:8),75
62,(12:13),75
65,(12:16),75
73,(7:17),75
77,(10:8),75
82,(3:17),75
23,(15:1),76
25,(13:2),76
29,(17:7),76
30,(18:4),76
33,(13:7),76
34,(12:0),76
35,(14:1),76
36,(14:7),76
37,(19:5),76
63,(10:16),76
81,(0:11),76
85,(5:8),76
98,(1:15),76
8,(5:7),77
13,(0:4),77
14,(1:1),77
40,(15:11),77
44,(16:12),77
49,(14:12),77
53,(16:15),77
55,(18:17),77
56,(13:16),77
58,(15:13),77
69,(6:8),77
70,(7:11),77
84,(3:11),77
3,(0:2),78
11,(5:7),78
24,(15:1),78
33,(13:7),78
62,(12:13),78
63,(10:16),78
67,(6:9),78
70,(7:11),78
71,(7:14),78
72,(11:14),78
73,(7:17),78
74,(12:19),78
4,(4:1),79
23,(15:1),79
30,(18:4),79
31,(13:7),79
34,(12:0),79
38,(16:3),79
55,(18:17),79
70,(7:11),79
80,(4:19),79
82,(3:17),79
84,(3:11),79
88,(4:17),79
89,(3:9),79
90,(2:14),79
91,(2:15),79
93,(1:17),79
94,(5:10),79
95,(1:13),79
96,(3:18),79
99,(5:8),79
2,(5:2),80
3,(0:2),80
8,(5:7),80
11,(5:7),80
12,(4:4),80
13,(0:4),80
14,(1:1),80
15,(8:1),80
19,(0:0),80
25,(13:2),80
32,(19:1),80
43,(19:17),80
44,(16:12),80
54,(15:8),80
57,(17:8),80
62,(12:13),80
72,(11:14),80
13,(0:4),81
21,(12:5),81
22,(19:0),81
23,(15:1),81
28,(11:1),81
29,(17:7),81
30,(18:4),81
34,(12:0),81
35,(14:1),81
36,(14:7),81
49,(14:12),81
60,(9:12),81
64,(11:13),81
71,(7:14),81
75,(7:14),81
82,(3:17),81
84,(3:11),81
94,(5:10),81
95,(1:13),81
8,(5:7),82
14,(1:1),82
25,(13:2),82
37,(19:5),82
40,(15:11),82
46,(16:13),82
49,(14:12),82
55,(18:17),82
58,(15:13),82
69,(6:8),82
87,(4:16),82
91,(2:15),82
92,(3:9),82
97,(2:11),82
1,(7:0),83
10,(7:5),83
11,(5:7),83
33,(13:7),83
56,(13:16),83
62,(12:13),83
63,(10:16),83
67,(6:9),83
70,(7:11),83
71,(7:14),83
72,(11:14),83
73,(7:17),83
74,(12:19),83
76,(10:9),83
79,(11:19),83
19,(0:0),84
30,(18:4),84
69,(6:8),84
80,(4:19),84
82,(3:17),84
84,(3:11),84
90,(2:14),84
93,(1:17),84
94,(5:10),84
95,(1:13),84
2,(5:2),85
3,(0:2),85
4,(4:1),85
8,(5:7),85
11,(5:7),85
12,(4:4),85
13,(0:4),85
14,(1:1),85
15,(8:1),85
44,(16:12),85
49,(14:12),85
91,(2:15),85
9,(3:6),86
19,(0:0),86
21,(12:5),86
22,(19:0),86
23,(15:1),86
24,(15:1),86
25,(13:2),86
28,(11:1),86
29,(17:7),86
30,(18:4),86
33,(13:7),86
34,(12:0),86
35,(14:1),86
36,(14:7),86
62,(12:13),86
67,(6:9),86
70,(7:11),86
82,(3:17),86
8,(5:7),87
40,(15:11),87
41,(17:17),87
44,(16:12),87
46,(16:13),87
49,(14:12),87
53,(16:15),87
55,(18:17),87
69,(6:8),87
71,(7:14),87
84,(3:11),87
88,(4:17),87
93,(1:17),87
94,(5:10),87
3,(0:2),88
11,(5:7),88
17,(8:6),88
30,(18:4),88
63,(10:16),88
67,(6:9),88
70,(7:11),88
71,(7:14),88
72,(11:14),88
73,(7:17),88
74,(12:19),88
95,(1:13),88
2,(5:2),89
79,(11:19),89
80,(4:19),89
82,(3:17),89
84,(3:11),89
89,(3:9),89
90,(2:14),89
91,(2:15),89
93,(1:17),89
94,(5:10),89
96,(3:18),89
97,(2:11),89
99,(5:8),89
3,(0:2),90
4,(4:1),90
8,(5:7),90
11,(5:7),90
13,(0:4),90
14,(1:1),90
15,(8:1),90
19,(0:0),90
70,(7:11),90
71,(7:14),90
8,(5:7),91
21,(12:5),91
23,(15:1),91
24,(15:1),91
25,(13:2),91
28,(11:1),91
30,(18:4),91
33,(13:7),91
34,(12:0),91
36,(14:7),91
37,(19:5),91
40,(15:11),91
58,(15:13),91
82,(3:17),91
84,(3:11),91
94,(5:10),91
95,(1:13),91
11,(5:7),92
14,(1:1),92
30,(18:4),92
44,(16:12),92
46,(16:13),92
49,(14:12),92
53,(16:15),92
55,(18:17),92
56,(13:16),92
62,(12:13),92
83,(1:15),92
0,(0:2),93
3,(0:2),93
18,(7:5),93
25,(13:2),93
62,(12:13),93
63,(10:16),93
67,(6:9),93
69,(6:8),93
70,(7:11),93
71,(7:14),93
72,(11:14),93
73,(7:17),93
74,(12:19),93
76,(10:9),93
2,(5:2),94
13,(0:4),94
22,(19:0),94
40,(15:11),94
49,(14:12),94
55,(18:17),94
68,(12:16),94
80,(4:19),94
82,(3:17),94
84,(3:11),94
88,(4:17),94
90,(2:14),94
91,(2:15),94
93,(1:17),94
94,(5:10),94
97,(2:11),94
3,(0:2),95
4,(4:1),95
7,(9:7),95
8,(5:7),95
11,(5:7),95
12,(4:4),95
15,(8:1),95
19,(0:0),95
26,(14:1),95
34,(12:0),95
39,(19:5),95
42,(18:19),95
47,(13:14),95
51,(15:12),95
62,(12:13),95
70,(7:11),95
71,(7:14),95
73,(7:17),95
89,(3:9),95
95,(1:13),95
2,(5:2),96
21,(12:5),96
23,(15:1),96
24,(15:1),96
25,(13:2),96
28,(11:1),96
29,(17:7),96
30,(18:4),96
33,(13:7),96
35,(14:1),96
36,(14:7),96
37,(19:5),96
48,(17:17),96
52,(15:12),96
61,(8:9),96
69,(6:8),96
78,(8:8),96
94,(5:10),96
11,(5:7),97
14,(1:1),97
30,(18:4),97
34,(12:0),97
40,(15:11),97
44,(16:12),97
46,(16:13),97
49,(14:12),97
53,(16:15),97
55,(18:17),97
58,(15:13),97
66,(6:17),97
74,(12:19),97
82,(3:17),97
84,(3:11),97
86,(1:19),97
91,(2:15),97
5,(1:1),98
16,(7:3),98
45,(18:8),98
56,(13:16),98
62,(12:13),98
63,(10:16),98
67,(6:9),98
70,(7:11),98
71,(7:14),98
72,(11:14),98
73,(7:17),98
79,(11:19),98
