roomId,pos,day
11,(1:10),90
12,(2:9),90
6,(2:1),90
5,(20:2),90
2,(19:7),90
16,(25:6),90
7,(32:1),90
17,(30:7),90
4,(28:11),90
13,(31:15),90
15,(28:19),90
10,(27:21),90
32,(51:26),91
39,(64:26),91
21,(64:24),91
23,(74:20),91
36,(70:19),91
24,(66:12),91
38,(68:5),91
34,(61:4),91
28,(56:1),91
33,(54:7),91
27,(54:20),91
31,(51:17),91
35,(48:20),91
22,(44:18),91
30,(44:14),91
20,(44:13),91
26,(50:0),91
25,(43:1),91
29,(40:5),91
37,(40:20),91
59,(54:57),92
54,(58:62),92
58,(59:62),92
55,(61:61),92
42,(67:63),92
43,(64:66),92
49,(54:70),92
40,(60:73),92
50,(72:72),92
44,(73:65),92
45,(71:60),92
53,(69:60),92
56,(72:57),92
51,(63:57),92
52,(65:56),92
48,(66:52),92
47,(63:49),92
57,(67:45),92
46,(58:43),92
41,(59:37),92
65,(38:42),93
68,(38:45),93
67,(38:62),93
75,(30:62),93
69,(32:64),93
72,(32:65),93
77,(28:66),93
71,(28:72),93
74,(34:74),93
79,(38:74),93
66,(39:70),93
64,(43:71),93
78,(45:65),93
62,(42:54),93
60,(36:54),93
61,(32:51),93
70,(33:49),93
73,(32:48),93
63,(29:48),93
76,(36:47),93
81,(15:38),94
91,(15:40),94
87,(18:44),94
86,(19:46),94
92,(16:50),94
85,(12:53),94
82,(15:59),94
94,(10:66),94
90,(10:67),94
88,(8:67),94
93,(7:63),94
95,(3:59),94
97,(7:54),94
84,(2:54),94
83,(0:47),94
96,(2:46),94
99,(5:48),94
98,(6:48),94
89,(4:36),94
80,(14:33),94
10,(27:21),95
15,(28:19),95
13,(31:15),95
4,(28:11),95
17,(30:7),95
7,(32:1),95
16,(25:6),95
5,(20:2),95
2,(19:7),95
19,(13:13),95
3,(9:14),95
8,(10:15),95
0,(10:13),95
1,(11:10),95
11,(1:10),95
6,(2:1),95
12,(2:9),95
9,(2:26),95
18,(5:24),95
14,(22:25),95
32,(51:26),96
39,(64:26),96
21,(64:24),96
23,(74:20),96
36,(70:19),96
24,(66:12),96
38,(68:5),96
34,(61:4),96
33,(54:7),96
28,(56:1),96
26,(50:0),96
25,(43:1),96
29,(40:5),96
20,(44:13),96
30,(44:14),96
31,(51:17),96
27,(54:20),96
35,(48:20),96
22,(44:18),96
37,(40:20),96
59,(54:57),97
51,(63:57),97
55,(61:61),97
58,(59:62),97
54,(58:62),97
49,(54:70),97
40,(60:73),97
50,(72:72),97
44,(73:65),97
56,(72:57),97
45,(71:60),97
53,(69:60),97
42,(67:63),97
43,(64:66),97
52,(65:56),97
48,(66:52),97
47,(63:49),97
57,(67:45),97
46,(58:43),97
41,(59:37),97
65,(38:42),98
68,(38:45),98
62,(42:54),98
60,(36:54),98
67,(38:62),98
78,(45:65),98
64,(43:71),98
66,(39:70),98
79,(38:74),98
74,(34:74),98
71,(28:72),98
77,(28:66),98
75,(30:62),98
72,(32:65),98
69,(32:64),98
61,(32:51),98
70,(33:49),98
63,(29:48),98
73,(32:48),98
76,(36:47),98
89,(4:36),99
96,(2:46),99
83,(0:47),99
99,(5:48),99
98,(6:48),99
97,(7:54),99
84,(2:54),99
95,(3:59),99
93,(7:63),99
88,(8:67),99
90,(10:67),99
94,(10:66),99
82,(15:59),99
85,(12:53),99
92,(16:50),99
86,(19:46),99
87,(18:44),99
91,(15:40),99
81,(15:38),99
80,(14:33),99
