roomId,pos,day
56,(79:62),7
57,(71:40),7
59,(83:60),7
28,(16:36),8
33,(75:6),8
34,(91:39),8
36,(82:1),8
42,(89:91),8
55,(91:73),8
62,(40:49),8
64,(46:43),8
68,(48:92),8
69,(52:69),8
70,(53:71),8
72,(51:58),8
73,(44:55),8
74,(65:96),8
78,(63:68),8
79,(51:77),8
86,(30:85),8
87,(16:41),8
92,(26:87),8
94,(1:78),8
0,(9:9),9
7,(0:22),9
8,(4:26),9
16,(8:18),9
42,(89:91),9
50,(76:59),9
55,(91:73),9
61,(61:77),9
64,(46:43),9
68,(48:92),9
72,(51:58),9
73,(44:55),9
79,(51:77),9
86,(30:85),9
87,(16:41),9
89,(11:57),9
90,(20:83),9
92,(26:87),9
94,(1:78),9
97,(9:56),9
0,(9:9),10
6,(9:7),10
7,(0:22),10
8,(4:26),10
9,(0:31),10
15,(6:11),10
16,(8:18),10
28,(16:36),10
33,(75:6),10
34,(91:39),10
39,(89:34),10
68,(48:92),10
72,(51:58),10
79,(51:77),10
86,(30:85),10
87,(16:41),10
92,(26:87),10
93,(25:95),10
94,(1:78),10
97,(9:56),10
0,(9:9),11
8,(4:26),11
9,(0:31),11
16,(8:18),11
24,(34:27),11
25,(39:24),11
28,(16:36),11
32,(96:3),11
33,(75:6),11
34,(91:39),11
36,(82:1),11
38,(93:20),11
39,(89:34),11
55,(91:73),11
62,(40:49),11
64,(46:43),11
86,(30:85),11
87,(16:41),11
92,(26:87),11
94,(1:78),11
8,(4:26),12
16,(8:18),12
28,(16:36),12
33,(75:6),12
34,(91:39),12
36,(82:1),12
42,(89:91),12
43,(69:56),12
45,(71:69),12
49,(92:40),12
50,(76:59),12
52,(96:96),12
55,(91:73),12
56,(79:62),12
57,(71:40),12
68,(48:92),12
72,(51:58),12
79,(51:77),12
87,(16:41),12
97,(9:56),12
0,(9:9),13
9,(0:31),13
16,(8:18),13
28,(16:36),13
29,(21:24),13
33,(75:6),13
34,(91:39),13
42,(89:91),13
55,(91:73),13
62,(40:49),13
64,(46:43),13
68,(48:92),13
69,(52:69),13
70,(53:71),13
72,(51:58),13
73,(44:55),13
78,(63:68),13
79,(51:77),13
86,(30:85),13
92,(26:87),13
8,(4:26),14
23,(13:26),14
28,(16:36),14
33,(75:6),14
36,(82:1),14
42,(89:91),14
55,(91:73),14
57,(71:40),14
64,(46:43),14
68,(48:92),14
72,(51:58),14
74,(65:96),14
79,(51:77),14
86,(30:85),14
87,(16:41),14
89,(11:57),14
92,(26:87),14
93,(25:95),14
94,(1:78),14
97,(9:56),14
0,(9:9),15
6,(9:7),15
7,(0:22),15
8,(4:26),15
9,(0:31),15
12,(5:35),15
15,(6:11),15
16,(8:18),15
25,(39:24),15
55,(91:73),15
62,(40:49),15
64,(46:43),15
68,(48:92),15
72,(51:58),15
79,(51:77),15
86,(30:85),15
87,(16:41),15
92,(26:87),15
94,(1:78),15
97,(9:56),15
0,(9:9),16
8,(4:26),16
9,(0:31),16
16,(8:18),16
23,(13:26),16
24,(34:27),16
28,(16:36),16
33,(75:6),16
34,(91:39),16
36,(82:1),16
38,(93:20),16
39,(89:34),16
42,(89:91),16
43,(69:56),16
68,(48:92),16
72,(51:58),16
86,(30:85),16
87,(16:41),16
92,(26:87),16
97,(9:56),16
9,(0:31),17
16,(8:18),17
25,(39:24),17
28,(16:36),17
33,(75:6),17
34,(91:39),17
36,(82:1),17
42,(89:91),17
43,(69:56),17
49,(92:40),17
50,(76:59),17
53,(79:94),17
55,(91:73),17
56,(79:62),17
57,(71:40),17
59,(83:60),17
64,(46:43),17
79,(51:77),17
87,(16:41),17
94,(1:78),17
8,(4:26),18
28,(16:36),18
33,(75:6),18
34,(91:39),18
36,(82:1),18
42,(89:91),18
55,(91:73),18
61,(61:77),18
62,(40:49),18
64,(46:43),18
68,(48:92),18
69,(52:69),18
70,(53:71),18
72,(51:58),18
73,(44:55),18
74,(65:96),18
78,(63:68),18
79,(51:77),18
92,(26:87),18
97,(9:56),18
0,(9:9),19
9,(0:31),19
16,(8:18),19
25,(39:24),19
28,(16:36),19
42,(89:91),19
52,(96:96),19
55,(91:73),19
64,(46:43),19
68,(48:92),19
72,(51:58),19
79,(51:77),19
86,(30:85),19
87,(16:41),19
89,(11:57),19
90,(20:83),19
92,(26:87),19
93,(25:95),19
94,(1:78),19
97,(9:56),19
0,(9:9),20
6,(9:7),20
7,(0:22),20
8,(4:26),20
9,(0:31),20
15,(6:11),20
16,(8:18),20
33,(75:6),20
36,(82:1),20
49,(92:40),20
62,(40:49),20
64,(46:43),20
68,(48:92),20
72,(51:58),20
79,(51:77),20
86,(30:85),20
87,(16:41),20
92,(26:87),20
94,(1:78),20
97,(9:56),20
0,(9:9),21
8,(4:26),21
9,(0:31),21
16,(8:18),21
23,(13:26),21
24,(34:27),21
25,(39:24),21
28,(16:36),21
29,(21:24),21
33,(75:6),21
34,(91:39),21
35,(86:15),21
36,(82:1),21
38,(93:20),21
42,(89:91),21
68,(48:92),21
78,(63:68),21
87,(16:41),21
92,(26:87),21
97,(9:56),21
9,(0:31),22
16,(8:18),22
28,(16:36),22
33,(75:6),22
34,(91:39),22
36,(82:1),22
39,(89:34),22
42,(89:91),22
43,(69:56),22
45,(71:69),22
50,(76:59),22
55,(91:73),22
56,(79:62),22
57,(71:40),22
72,(51:58),22
79,(51:77),22
86,(30:85),22
92,(26:87),22
94,(1:78),22
97,(9:56),22
8,(4:26),23
9,(0:31),23
16,(8:18),23
28,(16:36),23
33,(75:6),23
42,(89:91),23
52,(96:96),23
55,(91:73),23
59,(83:60),23
61,(61:77),23
62,(40:49),23
64,(46:43),23
68,(48:92),23
70,(53:71),23
72,(51:58),23
73,(44:55),23
74,(65:96),23
78,(63:68),23
79,(51:77),23
87,(16:41),23
0,(9:9),24
28,(16:36),24
34,(91:39),24
36,(82:1),24
42,(89:91),24
43,(69:56),24
50,(76:59),24
64,(46:43),24
68,(48:92),24
69,(52:69),24
72,(51:58),24
79,(51:77),24
86,(30:85),24
87,(16:41),24
89,(11:57),24
90,(20:83),24
92,(26:87),24
93,(25:95),24
94,(1:78),24
97,(9:56),24
0,(9:9),25
6,(9:7),25
7,(0:22),25
8,(4:26),25
9,(0:31),25
12,(5:35),25
15,(6:11),25
16,(8:18),25
49,(92:40),25
62,(40:49),25
64,(46:43),25
68,(48:92),25
72,(51:58),25
73,(44:55),25
79,(51:77),25
86,(30:85),25
87,(16:41),25
92,(26:87),25
94,(1:78),25
97,(9:56),25
0,(9:9),26
8,(4:26),26
9,(0:31),26
16,(8:18),26
23,(13:26),26
24,(34:27),26
25,(39:24),26
28,(16:36),26
32,(96:3),26
33,(75:6),26
34,(91:39),26
35,(86:15),26
36,(82:1),26
38,(93:20),26
39,(89:34),26
42,(89:91),26
55,(91:73),26
87,(16:41),26
92,(26:87),26
97,(9:56),26
16,(8:18),27
20,(17:32),27
22,(84:1),27
26,(96:17),27
28,(16:36),27
30,(31:25),27
33,(75:6),27
34,(91:39),27
37,(88:38),27
42,(89:91),27
43,(69:56),27
50,(76:59),27
52,(96:96),27
53,(79:94),27
55,(91:73),27
56,(79:62),27
57,(71:40),27
68,(48:92),27
72,(51:58),27
86,(30:85),27
21,(45:19),28
27,(48:34),28
31,(93:10),28
40,(84:82),28
42,(89:91),28
44,(94:95),28
46,(70:41),28
48,(69:63),28
51,(90:64),28
54,(94:59),28
58,(90:56),28
62,(40:49),28
64,(46:43),28
68,(48:92),28
69,(52:69),28
72,(51:58),28
73,(44:55),28
78,(63:68),28
79,(51:77),28
87,(16:41),28
16,(8:18),29
41,(69:51),29
47,(69:47),29
60,(54:52),29
63,(40:54),29
64,(46:43),29
65,(40:80),29
67,(35:89),29
68,(48:92),29
71,(63:64),29
72,(51:58),29
75,(59:43),29
77,(45:48),29
79,(51:77),29
86,(30:85),29
87,(16:41),29
89,(11:57),29
92,(26:87),29
94,(1:78),29
97,(9:56),29
0,(9:9),30
6,(9:7),30
7,(0:22),30
8,(4:26),30
9,(0:31),30
15,(6:11),30
16,(8:18),30
28,(16:36),30
66,(62:45),30
76,(47:95),30
80,(26:49),30
82,(3:67),30
84,(19:97),30
87,(16:41),30
88,(16:70),30
91,(21:93),30
92,(26:87),30
95,(25:46),30
97,(9:56),30
98,(9:67),30
1,(4:36),31
3,(0:25),31
5,(0:4),31
10,(6:3),31
13,(6:29),31
16,(8:18),31
17,(6:15),31
19,(4:34),31
28,(16:36),31
29,(21:24),31
33,(75:6),31
34,(91:39),31
36,(82:1),31
64,(46:43),31
72,(51:58),31
81,(5:57),31
83,(32:81),31
85,(25:49),31
96,(24:65),31
99,(12:83),31
2,(0:19),32
4,(0:34),32
11,(8:16),32
14,(2:8),32
18,(8:14),32
28,(16:36),32
33,(75:6),32
34,(91:39),32
42,(89:91),32
43,(69:56),32
45,(71:69),32
49,(92:40),32
50,(76:59),32
55,(91:73),32
56,(79:62),32
57,(71:40),32
59,(83:60),32
79,(51:77),32
86,(30:85),32
87,(16:41),32
8,(4:26),33
9,(0:31),33
16,(8:18),33
25,(39:24),33
28,(16:36),33
42,(89:91),33
55,(91:73),33
61,(61:77),33
62,(40:49),33
64,(46:43),33
68,(48:92),33
69,(52:69),33
70,(53:71),33
72,(51:58),33
73,(44:55),33
74,(65:96),33
78,(63:68),33
79,(51:77),33
92,(26:87),33
94,(1:78),33
0,(9:9),34
23,(13:26),34
33,(75:6),34
34,(91:39),34
36,(82:1),34
42,(89:91),34
52,(96:96),34
53,(79:94),34
64,(46:43),34
68,(48:92),34
72,(51:58),34
79,(51:77),34
86,(30:85),34
87,(16:41),34
89,(11:57),34
90,(20:83),34
92,(26:87),34
93,(25:95),34
94,(1:78),34
97,(9:56),34
0,(9:9),35
6,(9:7),35
7,(0:22),35
8,(4:26),35
9,(0:31),35
12,(5:35),35
15,(6:11),35
16,(8:18),35
24,(34:27),35
28,(16:36),35
55,(91:73),35
64,(46:43),35
68,(48:92),35
72,(51:58),35
79,(51:77),35
86,(30:85),35
87,(16:41),35
92,(26:87),35
94,(1:78),35
97,(9:56),35
0,(9:9),36
8,(4:26),36
9,(0:31),36
16,(8:18),36
25,(39:24),36
28,(16:36),36
32,(96:3),36
33,(75:6),36
34,(91:39),36
35,(86:15),36
36,(82:1),36
38,(93:20),36
39,(89:34),36
42,(89:91),36
43,(69:56),36
62,(40:49),36
72,(51:58),36
87,(16:41),36
92,(26:87),36
97,(9:56),36
8,(4:26),37
9,(0:31),37
16,(8:18),37
28,(16:36),37
33,(75:6),37
34,(91:39),37
36,(82:1),37
42,(89:91),37
45,(71:69),37
49,(92:40),37
50,(76:59),37
52,(96:96),37
55,(91:73),37
56,(79:62),37
57,(71:40),37
79,(51:77),37
87,(16:41),37
94,(1:78),37
0,(9:9),38
28,(16:36),38
33,(75:6),38
34,(91:39),38
42,(89:91),38
43,(69:56),38
55,(91:73),38
62,(40:49),38
64,(46:43),38
68,(48:92),38
69,(52:69),38
72,(51:58),38
73,(44:55),38
74,(65:96),38
78,(63:68),38
79,(51:77),38
86,(30:85),38
92,(26:87),38
97,(9:56),38
8,(4:26),39
9,(0:31),39
16,(8:18),39
28,(16:36),39
36,(82:1),39
42,(89:91),39
55,(91:73),39
57,(71:40),39
62,(40:49),39
64,(46:43),39
68,(48:92),39
72,(51:58),39
79,(51:77),39
86,(30:85),39
87,(16:41),39
89,(11:57),39
92,(26:87),39
93,(25:95),39
94,(1:78),39
97,(9:56),39
0,(9:9),40
6,(9:7),40
7,(0:22),40
8,(4:26),40
9,(0:31),40
15,(6:11),40
16,(8:18),40
34,(91:39),40
52,(96:96),40
64,(46:43),40
68,(48:92),40
69,(52:69),40
72,(51:58),40
79,(51:77),40
86,(30:85),40
87,(16:41),40
92,(26:87),40
94,(1:78),40
97,(9:56),40
0,(9:9),41
8,(4:26),41
9,(0:31),41
16,(8:18),41
23,(13:26),41
24,(34:27),41
25,(39:24),41
28,(16:36),41
29,(21:24),41
33,(75:6),41
34,(91:39),41
36,(82:1),41
39,(89:34),41
42,(89:91),41
55,(91:73),41
72,(51:58),41
73,(44:55),41
87,(16:41),41
92,(26:87),41
97,(9:56),41
8,(4:26),42
9,(0:31),42
16,(8:18),42
28,(16:36),42
33,(75:6),42
34,(91:39),42
36,(82:1),42
42,(89:91),42
43,(69:56),42
45,(71:69),42
49,(92:40),42
50,(76:59),42
53,(79:94),42
55,(91:73),42
56,(79:62),42
57,(71:40),42
59,(83:60),42
68,(48:92),42
86,(30:85),42
94,(1:78),42
0,(9:9),43
28,(16:36),43
33,(75:6),43
34,(91:39),43
38,(93:20),43
42,(89:91),43
55,(91:73),43
61,(61:77),43
62,(40:49),43
64,(46:43),43
68,(48:92),43
69,(52:69),43
70,(53:71),43
72,(51:58),43
73,(44:55),43
74,(65:96),43
78,(63:68),43
79,(51:77),43
92,(26:87),43
97,(9:56),43
9,(0:31),44
16,(8:18),44
36,(82:1),44
42,(89:91),44
43,(69:56),44
55,(91:73),44
56,(79:62),44
62,(40:49),44
64,(46:43),44
68,(48:92),44
72,(51:58),44
79,(51:77),44
86,(30:85),44
87,(16:41),44
89,(11:57),44
90,(20:83),44
92,(26:87),44
93,(25:95),44
94,(1:78),44
97,(9:56),44
0,(9:9),45
6,(9:7),45
7,(0:22),45
8,(4:26),45
9,(0:31),45
12,(5:35),45
15,(6:11),45
16,(8:18),45
28,(16:36),45
35,(86:15),45
64,(46:43),45
68,(48:92),45
72,(51:58),45
79,(51:77),45
86,(30:85),45
87,(16:41),45
92,(26:87),45
94,(1:78),45
97,(9:56),45
0,(9:9),46
8,(4:26),46
9,(0:31),46
16,(8:18),46
24,(34:27),46
25,(39:24),46
28,(16:36),46
29,(21:24),46
32,(96:3),46
33,(75:6),46
34,(91:39),46
36,(82:1),46
39,(89:34),46
42,(89:91),46
50,(76:59),46
55,(91:73),46
72,(51:58),46
87,(16:41),46
92,(26:87),46
97,(9:56),46
8,(4:26),47
9,(0:31),47
16,(8:18),47
23,(13:26),47
28,(16:36),47
33,(75:6),47
34,(91:39),47
36,(82:1),47
42,(89:91),47
43,(69:56),47
49,(92:40),47
52,(96:96),47
53,(79:94),47
55,(91:73),47
56,(79:62),47
57,(71:40),47
64,(46:43),47
68,(48:92),47
73,(44:55),47
79,(51:77),47
0,(9:9),48
28,(16:36),48
34,(91:39),48
42,(89:91),48
50,(76:59),48
55,(91:73),48
62,(40:49),48
64,(46:43),48
68,(48:92),48
69,(52:69),48
70,(53:71),48
72,(51:58),48
74,(65:96),48
78,(63:68),48
79,(51:77),48
86,(30:85),48
87,(16:41),48
92,(26:87),48
94,(1:78),48
97,(9:56),48
8,(4:26),49
9,(0:31),49
16,(8:18),49
33,(75:6),49
36,(82:1),49
42,(89:91),49
55,(91:73),49
61,(61:77),49
62,(40:49),49
64,(46:43),49
68,(48:92),49
72,(51:58),49
79,(51:77),49
86,(30:85),49
87,(16:41),49
89,(11:57),49
90,(20:83),49
92,(26:87),49
94,(1:78),49
97,(9:56),49
0,(9:9),50
6,(9:7),50
7,(0:22),50
8,(4:26),50
9,(0:31),50
15,(6:11),50
16,(8:18),50
24,(34:27),50
28,(16:36),50
34,(91:39),50
49,(92:40),50
64,(46:43),50
68,(48:92),50
72,(51:58),50
79,(51:77),50
86,(30:85),50
87,(16:41),50
92,(26:87),50
94,(1:78),50
97,(9:56),50
0,(9:9),51
8,(4:26),51
9,(0:31),51
16,(8:18),51
23,(13:26),51
25,(39:24),51
28,(16:36),51
33,(75:6),51
34,(91:39),51
35,(86:15),51
36,(82:1),51
38,(93:20),51
39,(89:34),51
42,(89:91),51
55,(91:73),51
78,(63:68),51
86,(30:85),51
87,(16:41),51
92,(26:87),51
97,(9:56),51
16,(8:18),52
28,(16:36),52
33,(75:6),52
34,(91:39),52
36,(82:1),52
42,(89:91),52
43,(69:56),52
45,(71:69),52
49,(92:40),52
50,(76:59),52
52,(96:96),52
53,(79:94),52
55,(91:73),52
56,(79:62),52
57,(71:40),52
59,(83:60),52
64,(46:43),52
68,(48:92),52
72,(51:58),52
94,(1:78),52
8,(4:26),53
9,(0:31),53
20,(17:32),53
22,(84:1),53
26,(96:17),53
28,(16:36),53
30,(31:25),53
34,(91:39),53
37,(88:38),53
42,(89:91),53
55,(91:73),53
62,(40:49),53
64,(46:43),53
68,(48:92),53
69,(52:69),53
72,(51:58),53
73,(44:55),53
74,(65:96),53
79,(51:77),53
87,(16:41),53
21,(45:19),54
27,(48:34),54
31,(93:10),54
40,(84:82),54
44,(94:95),54
46,(70:41),54
48,(69:63),54
51,(90:64),54
54,(94:59),54
58,(90:56),54
68,(48:92),54
72,(51:58),54
79,(51:77),54
86,(30:85),54
87,(16:41),54
89,(11:57),54
92,(26:87),54
93,(25:95),54
94,(1:78),54
97,(9:56),54
0,(9:9),55
6,(9:7),55
7,(0:22),55
8,(4:26),55
9,(0:31),55
12,(5:35),55
15,(6:11),55
16,(8:18),55
41,(69:51),55
47,(69:47),55
60,(54:52),55
63,(40:54),55
65,(40:80),55
67,(35:89),55
71,(63:64),55
75,(59:43),55
77,(45:48),55
87,(16:41),55
92,(26:87),55
97,(9:56),55
9,(0:31),56
16,(8:18),56
24,(34:27),56
28,(16:36),56
29,(21:24),56
33,(75:6),56
34,(91:39),56
36,(82:1),56
64,(46:43),56
66,(62:45),56
72,(51:58),56
76,(47:95),56
80,(26:49),56
82,(3:67),56
84,(19:97),56
87,(16:41),56
88,(16:70),56
91,(21:93),56
95,(25:46),56
98,(9:67),56
1,(4:36),57
3,(0:25),57
5,(0:4),57
10,(6:3),57
13,(6:29),57
17,(6:15),57
19,(4:34),57
28,(16:36),57
34,(91:39),57
42,(89:91),57
43,(69:56),57
50,(76:59),57
55,(91:73),57
56,(79:62),57
81,(5:57),57
83,(32:81),57
85,(25:49),57
86,(30:85),57
96,(24:65),57
99,(12:83),57
2,(0:19),58
4,(0:34),58
9,(0:31),58
11,(8:16),58
14,(2:8),58
16,(8:18),58
18,(8:14),58
42,(89:91),58
55,(91:73),58
62,(40:49),58
64,(46:43),58
68,(48:92),58
69,(52:69),58
70,(53:71),58
72,(51:58),58
73,(44:55),58
74,(65:96),58
78,(63:68),58
79,(51:77),58
94,(1:78),58
8,(4:26),59
25,(39:24),59
28,(16:36),59
34,(91:39),59
42,(89:91),59
49,(92:40),59
55,(91:73),59
61,(61:77),59
64,(46:43),59
68,(48:92),59
72,(51:58),59
79,(51:77),59
86,(30:85),59
87,(16:41),59
89,(11:57),59
90,(20:83),59
92,(26:87),59
93,(25:95),59
94,(1:78),59
97,(9:56),59
0,(9:9),60
6,(9:7),60
7,(0:22),60
8,(4:26),60
9,(0:31),60
15,(6:11),60
16,(8:18),60
23,(13:26),60
36,(82:1),60
53,(79:94),60
57,(71:40),60
64,(46:43),60
68,(48:92),60
72,(51:58),60
79,(51:77),60
86,(30:85),60
87,(16:41),60
92,(26:87),60
94,(1:78),60
97,(9:56),60
0,(9:9),61
8,(4:26),61
9,(0:31),61
16,(8:18),61
24,(34:27),61
28,(16:36),61
29,(21:24),61
32,(96:3),61
33,(75:6),61
34,(91:39),61
35,(86:15),61
36,(82:1),61
38,(93:20),61
39,(89:34),61
42,(89:91),61
43,(69:56),61
50,(76:59),61
87,(16:41),61
94,(1:78),61
97,(9:56),61
8,(4:26),62
9,(0:31),62
16,(8:18),62
28,(16:36),62
33,(75:6),62
34,(91:39),62
36,(82:1),62
42,(89:91),62
45,(71:69),62
49,(92:40),62
52,(96:96),62
55,(91:73),62
56,(79:62),62
59,(83:60),62
64,(46:43),62
68,(48:92),62
73,(44:55),62
79,(51:77),62
86,(30:85),62
92,(26:87),62
0,(9:9),63
28,(16:36),63
33,(75:6),63
34,(91:39),63
42,(89:91),63
43,(69:56),63
50,(76:59),63
55,(91:73),63
62,(40:49),63
64,(46:43),63
68,(48:92),63
69,(52:69),63
70,(53:71),63
72,(51:58),63
74,(65:96),63
78,(63:68),63
79,(51:77),63
87,(16:41),63
94,(1:78),63
97,(9:56),63
8,(4:26),64
9,(0:31),64
16,(8:18),64
25,(39:24),64
36,(82:1),64
42,(89:91),64
55,(91:73),64
61,(61:77),64
64,(46:43),64
68,(48:92),64
72,(51:58),64
73,(44:55),64
79,(51:77),64
86,(30:85),64
87,(16:41),64
89,(11:57),64
90,(20:83),64
92,(26:87),64
94,(1:78),64
97,(9:56),64
0,(9:9),65
6,(9:7),65
7,(0:22),65
8,(4:26),65
9,(0:31),65
12,(5:35),65
15,(6:11),65
16,(8:18),65
28,(16:36),65
34,(91:39),65
57,(71:40),65
64,(46:43),65
68,(48:92),65
72,(51:58),65
79,(51:77),65
86,(30:85),65
87,(16:41),65
92,(26:87),65
94,(1:78),65
97,(9:56),65
0,(9:9),66
8,(4:26),66
9,(0:31),66
16,(8:18),66
23,(13:26),66
24,(34:27),66
28,(16:36),66
33,(75:6),66
34,(91:39),66
35,(86:15),66
36,(82:1),66
38,(93:20),66
39,(89:34),66
55,(91:73),66
62,(40:49),66
86,(30:85),66
87,(16:41),66
92,(26:87),66
94,(1:78),66
97,(9:56),66
8,(4:26),67
9,(0:31),67
16,(8:18),67
28,(16:36),67
33,(75:6),67
34,(91:39),67
36,(82:1),67
42,(89:91),67
43,(69:56),67
49,(92:40),67
50,(76:59),67
52,(96:96),67
53,(79:94),67
55,(91:73),67
56,(79:62),67
57,(71:40),67
68,(48:92),67
72,(51:58),67
73,(44:55),67
79,(51:77),67
25,(39:24),68
28,(16:36),68
33,(75:6),68
34,(91:39),68
36,(82:1),68
42,(89:91),68
55,(91:73),68
61,(61:77),68
62,(40:49),68
64,(46:43),68
68,(48:92),68
69,(52:69),68
72,(51:58),68
74,(65:96),68
79,(51:77),68
87,(16:41),68
89,(11:57),68
93,(25:95),68
94,(1:78),68
97,(9:56),68
0,(9:9),69
8,(4:26),69
16,(8:18),69
24,(34:27),69
29,(21:24),69
39,(89:34),69
42,(89:91),69
50,(76:59),69
55,(91:73),69
64,(46:43),69
68,(48:92),69
72,(51:58),69
73,(44:55),69
78,(63:68),69
79,(51:77),69
86,(30:85),69
87,(16:41),69
92,(26:87),69
94,(1:78),69
97,(9:56),69
0,(9:9),70
6,(9:7),70
7,(0:22),70
8,(4:26),70
9,(0:31),70
12,(5:35),70
15,(6:11),70
16,(8:18),70
34,(91:39),70
43,(69:56),70
52,(96:96),70
64,(46:43),70
68,(48:92),70
72,(51:58),70
79,(51:77),70
86,(30:85),70
87,(16:41),70
92,(26:87),70
94,(1:78),70
97,(9:56),70
0,(9:9),71
8,(4:26),71
9,(0:31),71
16,(8:18),71
24,(34:27),71
28,(16:36),71
33,(75:6),71
34,(91:39),71
36,(82:1),71
38,(93:20),71
39,(89:34),71
42,(89:91),71
55,(91:73),71
57,(71:40),71
68,(48:92),71
79,(51:77),71
87,(16:41),71
92,(26:87),71
94,(1:78),71
97,(9:56),71
8,(4:26),72
9,(0:31),72
16,(8:18),72
28,(16:36),72
33,(75:6),72
34,(91:39),72
36,(82:1),72
42,(89:91),72
45,(71:69),72
49,(92:40),72
50,(76:59),72
53,(79:94),72
55,(91:73),72
56,(79:62),72
59,(83:60),72
64,(46:43),72
70,(53:71),72
72,(51:58),72
86,(30:85),72
89,(11:57),72
23,(13:26),73
28,(16:36),73
33,(75:6),73
34,(91:39),73
36,(82:1),73
42,(89:91),73
55,(91:73),73
61,(61:77),73
62,(40:49),73
64,(46:43),73
68,(48:92),73
69,(52:69),73
72,(51:58),73
73,(44:55),73
74,(65:96),73
79,(51:77),73
87,(16:41),73
92,(26:87),73
94,(1:78),73
97,(9:56),73
0,(9:9),74
8,(4:26),74
9,(0:31),74
16,(8:18),74
24,(34:27),74
25,(39:24),74
42,(89:91),74
55,(91:73),74
64,(46:43),74
68,(48:92),74
72,(51:58),74
79,(51:77),74
86,(30:85),74
87,(16:41),74
89,(11:57),74
90,(20:83),74
92,(26:87),74
93,(25:95),74
94,(1:78),74
97,(9:56),74
0,(9:9),75
6,(9:7),75
7,(0:22),75
8,(4:26),75
9,(0:31),75
15,(6:11),75
16,(8:18),75
28,(16:36),75
34,(91:39),75
36,(82:1),75
64,(46:43),75
68,(48:92),75
72,(51:58),75
78,(63:68),75
79,(51:77),75
86,(30:85),75
87,(16:41),75
92,(26:87),75
94,(1:78),75
97,(9:56),75
0,(9:9),76
8,(4:26),76
9,(0:31),76
12,(5:35),76
16,(8:18),76
28,(16:36),76
29,(21:24),76
32,(96:3),76
33,(75:6),76
34,(91:39),76
35,(86:15),76
36,(82:1),76
38,(93:20),76
39,(89:34),76
42,(89:91),76
55,(91:73),76
86,(30:85),76
87,(16:41),76
92,(26:87),76
97,(9:56),76
8,(4:26),77
16,(8:18),77
25,(39:24),77
28,(16:36),77
33,(75:6),77
34,(91:39),77
36,(82:1),77
42,(89:91),77
43,(69:56),77
45,(71:69),77
49,(92:40),77
50,(76:59),77
52,(96:96),77
55,(91:73),77
56,(79:62),77
57,(71:40),77
68,(48:92),77
69,(52:69),77
72,(51:58),77
